date,hf_geo_factor
2021-12-15,105.153951
2021-12-16,106.027289
2021-12-17,101.529122
2021-12-18,101.529122
2021-12-19,101.529122
2021-12-20,99.164975
2021-12-21,104.157882
2021-12-22,108.251402
2021-12-23,110.572282
2021-12-24,108.341386
2021-12-25,108.341386
2021-12-26,108.341386
2021-12-27,115.981899
2021-12-28,116.597030
2021-12-29,117.370662
2021-12-30,117.476252
2021-12-31,114.276351
2022-01-01,114.276351
2022-01-02,114.276351
2022-01-03,116.623078
2022-01-04,119.978535
2022-01-05,119.953611
2022-01-06,124.275957
2022-01-07,124.514807
2022-01-08,124.514807
2022-01-09,124.514807
2022-01-10,122.444327
2022-01-11,129.549965
2022-01-12,132.322520
2022-01-13,130.884196
2022-01-14,136.904183
2022-01-15,136.904183
2022-01-16,136.904183
2022-01-17,136.957490
2022-01-18,142.275595
2022-01-19,139.988663
2022-01-20,139.468991
2022-01-21,140.480566
2022-01-22,140.480566
2022-01-23,140.480566
2022-01-24,138.368346
2022-01-25,140.160957
2022-01-26,141.162298
2022-01-27,142.053987
2022-01-28,142.261121
2022-01-29,142.261121
2022-01-30,142.261121
2022-01-31,143.264083
2022-02-01,143.129505
2022-02-02,143.150282
2022-02-03,147.427330
2022-02-04,151.038979
2022-02-05,151.038979
2022-02-06,151.038979
2022-02-07,152.328523
2022-02-08,148.125661
2022-02-09,149.374977
2022-02-10,148.374046
2022-02-11,157.580259
2022-02-12,157.580259
2022-02-13,157.580259
2022-02-14,159.666739
2022-02-15,153.716169
2022-02-16,149.859995
2022-02-17,152.260525
2022-02-18,154.298157
2022-02-19,154.298157
2022-02-20,154.298157
2022-02-21,163.780114
2022-02-22,161.432177
2022-02-23,156.871788
2022-02-24,160.097629
2022-02-25,156.769934
2022-02-26,156.769934
2022-02-27,156.769934
2022-02-28,165.816738
2022-03-01,190.129869
2022-03-02,207.522106
2022-03-03,196.966964
2022-03-04,216.600626
2022-03-05,216.600626
2022-03-06,216.600626
2022-03-07,232.676355
2022-03-08,245.438887
2022-03-09,202.395428
2022-03-10,193.750643
2022-03-11,201.051569
2022-03-12,201.051569
2022-03-13,201.051569
2022-03-14,185.514358
2022-03-15,167.312819
2022-03-16,165.647297
2022-03-17,188.534577
2022-03-18,184.415218
2022-03-19,184.415218
2022-03-20,184.415218
2022-03-21,202.227103
2022-03-22,198.281441
2022-03-23,215.492275
2022-03-24,208.087573
2022-03-25,213.747095
2022-03-26,213.747095
2022-03-27,213.747095
2022-03-28,187.653424
2022-03-29,192.690010
2022-03-30,198.943280
2022-03-31,184.838316
2022-04-01,182.444065
2022-04-02,182.444065
2022-04-03,182.444065
2022-04-04,190.659984
2022-04-05,184.809639
2022-04-06,174.558818
2022-04-07,173.948347
2022-04-08,176.466539
2022-04-09,176.466539
2022-04-10,176.466539
2022-04-11,168.853183
2022-04-12,183.235318
2022-04-13,193.408916
2022-04-14,200.538370
2022-04-15,200.385148
2022-04-16,200.385148
2022-04-17,200.385148
2022-04-18,203.844877
2022-04-19,190.791499
2022-04-20,189.443182
2022-04-21,193.775451
2022-04-22,186.084670
2022-04-23,186.084670
2022-04-24,186.084670
2022-04-25,177.543553
2022-04-26,184.212006
2022-04-27,184.167320
2022-04-28,190.312551
2022-04-29,187.339452
2022-04-30,187.339452
2022-05-01,187.339452
2022-05-02,191.137265
2022-05-03,186.821609
2022-05-04,198.088556
2022-05-05,200.132986
2022-05-06,205.729371
2022-05-07,205.729371
2022-05-08,205.729371
2022-05-09,186.070964
2022-05-10,177.418054
2022-05-11,192.802740
2022-05-12,192.912106
2022-05-13,201.361409
2022-05-14,201.361409
2022-05-15,201.361409
2022-05-16,208.347269
2022-05-17,204.724588
2022-05-18,195.375797
2022-05-19,201.411080
2022-05-20,205.030226
2022-05-21,205.030226
2022-05-22,205.030226
2022-05-23,206.373791
2022-05-24,207.485180
2022-05-25,201.385442
2022-05-26,209.194171
2022-05-27,211.571801
2022-05-28,211.571801
2022-05-29,211.571801
2022-05-30,217.340472
2022-05-31,213.551280
2022-06-01,212.553388
2022-06-02,218.604285
2022-06-03,225.837205
2022-06-04,225.837205
2022-06-05,225.837205
2022-06-06,223.064651
2022-06-07,225.633715
2022-06-08,232.987134
2022-06-09,230.449281
2022-06-10,227.983683
2022-06-11,227.983683
2022-06-12,227.983683
2022-06-13,229.329976
2022-06-14,226.254210
2022-06-15,221.023352
2022-06-16,221.194514
2022-06-17,207.514454
2022-06-18,207.514454
2022-06-19,207.514454
2022-06-20,209.196691
2022-06-21,210.719224
2022-06-22,197.999672
2022-06-23,188.612258
2022-06-24,195.832410
2022-06-25,195.832410
2022-06-26,195.832410
2022-06-27,201.310436
2022-06-28,208.185837
2022-06-29,203.833295
2022-06-30,195.942373
2022-07-01,202.096526
2022-07-02,202.096526
2022-07-03,202.096526
2022-07-04,208.074052
2022-07-05,185.105090
2022-07-06,172.386950
2022-07-07,183.232334
2022-07-08,190.925138
2022-07-09,190.925138
2022-07-10,190.925138
2022-07-11,189.167701
2022-07-12,170.661950
2022-07-13,172.097026
2022-07-14,172.045944
2022-07-15,175.333008
2022-07-16,175.333008
2022-07-17,175.333008
2022-07-18,186.660975
2022-07-19,190.831711
2022-07-20,188.822354
2022-07-21,182.020021
2022-07-22,169.103251
2022-07-23,169.103251
2022-07-24,169.103251
2022-07-25,172.179622
2022-07-26,171.634413
2022-07-27,178.327194
2022-07-28,178.613071
2022-07-29,182.809142
2022-07-30,182.809142
2022-07-31,182.809142
2022-08-01,172.299097
2022-08-02,172.211237
2022-08-03,164.848097
2022-08-04,156.131251
2022-08-05,158.827497
2022-08-06,158.827497
2022-08-07,158.827497
2022-08-08,163.489128
2022-08-09,163.372691
2022-08-10,164.864106
2022-08-11,170.923817
2022-08-12,167.246503
2022-08-13,167.246503
2022-08-14,167.246503
2022-08-15,156.172286
2022-08-16,153.847056
2022-08-17,154.411624
2022-08-18,163.482848
2022-08-19,162.436511
2022-08-20,162.436511
2022-08-21,162.436511
2022-08-22,163.850608
2022-08-23,172.599069
2022-08-24,176.613745
2022-08-25,169.577927
2022-08-26,169.233680
2022-08-27,169.233680
2022-08-28,169.233680
2022-08-29,179.725484
2022-08-30,168.155526
2022-08-31,159.190505
2022-09-01,152.048383
2022-09-02,154.605090
2022-09-03,154.605090
2022-09-04,154.605090
2022-09-05,159.705619
2022-09-06,153.623409
2022-09-07,140.005789
2022-09-08,141.910579
2022-09-09,151.573428
2022-09-10,151.573428
2022-09-11,151.573428
2022-09-12,156.250866
2022-09-13,154.530014
2022-09-14,157.118134
2022-09-15,147.386070
2022-09-16,149.151717
2022-09-17,149.151717
2022-09-18,149.151717
2022-09-19,149.672196
2022-09-20,147.403808
2022-09-21,142.548215
2022-09-22,143.313234
2022-09-23,133.998074
2022-09-24,133.998074
2022-09-25,133.998074
2022-09-26,126.910166
2022-09-27,131.279632
2022-09-28,140.124163
2022-09-29,139.218078
2022-09-30,134.792258
2022-10-01,134.792258
2022-10-02,134.792258
2022-10-03,142.732533
2022-10-04,150.754381
2022-10-05,155.786005
2022-10-06,158.702866
2022-10-07,167.908870
2022-10-08,167.908870
2022-10-09,167.908870
2022-10-10,161.684788
2022-10-11,156.035600
2022-10-12,152.551031
2022-10-13,158.235586
2022-10-14,150.137421
2022-10-15,150.137421
2022-10-16,150.137421
2022-10-17,151.515438
2022-10-18,148.072927
2022-10-19,152.867213
2022-10-20,153.122390
2022-10-21,155.321159
2022-10-22,155.321159
2022-10-23,155.321159
2022-10-24,154.847397
2022-10-25,153.930575
2022-10-26,156.860608
2022-10-27,158.426711
2022-10-28,157.009474
2022-10-29,157.009474
2022-10-30,157.009474
2022-10-31,153.440394
2022-11-01,158.420633
2022-11-02,160.159526
2022-11-03,157.463791
2022-11-04,168.098793
2022-11-05,168.098793
2022-11-06,168.098793
2022-11-07,166.285413
2022-11-08,159.110149
2022-11-09,152.361736
2022-11-10,154.794594
2022-11-11,160.954431
2022-11-12,160.954431
2022-11-13,160.954431
2022-11-14,152.662203
2022-11-15,155.902542
2022-11-16,152.777430
2022-11-17,146.050398
2022-11-18,140.134590
2022-11-19,140.134590
2022-11-20,140.134590
2022-11-21,140.339802
2022-11-22,140.064561
2022-11-23,131.980382
2022-11-24,133.567060
2022-11-25,130.501023
2022-11-26,130.501023
2022-11-27,130.501023
2022-11-28,128.743594
2022-11-29,133.103230
2022-11-30,137.499753
2022-12-01,139.343523
2022-12-02,134.745533
2022-12-03,134.745533
2022-12-04,134.745533
2022-12-05,128.589953
2022-12-06,120.246853
2022-12-07,114.320199
2022-12-08,112.081807
2022-12-09,112.870331
2022-12-10,112.870331
2022-12-11,112.870331
2022-12-12,116.094351
2022-12-13,122.085863
2022-12-14,128.238706
2022-12-15,124.801971
2022-12-16,119.190282
2022-12-17,119.190282
2022-12-18,119.190282
2022-12-19,121.175126
2022-12-20,120.142270
2022-12-21,127.705157
2022-12-22,126.769084
2022-12-23,132.294231
2022-12-24,132.294231
2022-12-25,132.294231
2022-12-26,132.667356
2022-12-27,134.296999
2022-12-28,130.747168
2022-12-29,130.580162
2022-12-30,136.334436
2022-12-31,136.334436
2023-01-01,136.334436
2023-01-02,136.254988
2023-01-03,127.261793
2023-01-04,116.216974
2023-01-05,118.114461
2023-01-06,117.396571
2023-01-07,117.396571
2023-01-08,117.396571
2023-01-09,120.675920
2023-01-10,120.276235
2023-01-11,129.243474
2023-01-12,131.578038
2023-01-13,135.898856
2023-01-14,135.898856
2023-01-15,135.898856
2023-01-16,132.334032
2023-01-17,139.004416
2023-01-18,133.917765
2023-01-19,138.384821
2023-01-20,141.620802
2023-01-21,141.620802
2023-01-22,141.620802
2023-01-23,142.709702
2023-01-24,138.564906
2023-01-25,137.787630
2023-01-26,141.116031
2023-01-27,137.945310
2023-01-28,137.945310
2023-01-29,137.945310
2023-01-30,133.981607
2023-01-31,136.141869
2023-02-01,129.827896
2023-02-02,127.455530
2023-02-03,121.841911
2023-02-04,121.841911
2023-02-05,121.841911
2023-02-06,125.577099
2023-02-07,132.139969
2023-02-08,134.457307
2023-02-09,132.161351
2023-02-10,138.440159
2023-02-11,138.440159
2023-02-12,138.440159
2023-02-13,136.546524
2023-02-14,135.215426
2023-02-15,135.615204
2023-02-16,134.215302
2023-02-17,129.828408
2023-02-18,129.828408
2023-02-19,129.828408
2023-02-20,131.677449
2023-02-21,128.938843
2023-02-22,123.479664
2023-02-23,127.829369
2023-02-24,129.341971
2023-02-25,129.341971
2023-02-26,129.341971
2023-02-27,127.363716
2023-02-28,130.085600
2023-03-01,133.488588
2023-03-02,133.268073
2023-03-03,137.632469
2023-03-04,137.632469
2023-03-05,137.632469
2023-03-06,138.268377
2023-03-07,130.239125
2023-03-08,128.960822
2023-03-09,126.465027
2023-03-10,129.002174
2023-03-11,129.002174
2023-03-12,129.002174
2023-03-13,124.485657
2023-03-14,116.502820
2023-03-15,108.085132
2023-03-16,108.044089
2023-03-17,103.663576
2023-03-18,103.663576
2023-03-19,103.663576
2023-03-20,106.455078
2023-03-21,109.680314
2023-03-22,111.392856
2023-03-23,110.668275
2023-03-24,109.567111
2023-03-25,109.567111
2023-03-26,109.567111
2023-03-27,117.579540
2023-03-28,119.258334
2023-03-29,116.994505
2023-03-30,119.614442
2023-03-31,123.099213
2023-04-01,123.099213
2023-04-02,123.099213
2023-04-03,135.377641
2023-04-04,136.371587
2023-04-05,135.553974
2023-04-06,135.939263
2023-04-07,135.547694
2023-04-08,135.547694
2023-04-09,135.547694
2023-04-10,133.552222
2023-04-11,136.800670
2023-04-12,140.901586
2023-04-13,138.619616
2023-04-14,139.237793
2023-04-15,139.237793
2023-04-16,139.237793
2023-04-17,134.823834
2023-04-18,134.901461
2023-04-19,129.763030
2023-04-20,124.612133
2023-04-21,126.789419
2023-04-22,126.789419
2023-04-23,126.789419
2023-04-24,128.383997
2023-04-25,123.966395
2023-04-26,116.932197
2023-04-27,118.158512
2023-04-28,123.203710
2023-04-29,123.203710
2023-04-30,123.203710
2023-05-01,120.949510
2023-05-02,110.373792
2023-05-03,102.079130
2023-05-04,103.600950
2023-05-05,110.938453
2023-05-06,110.938453
2023-05-07,110.938453
2023-05-08,114.295430
2023-05-09,116.026616
2023-05-10,113.935275
2023-05-11,110.980410
2023-05-12,107.969804
2023-05-13,107.969804
2023-05-14,107.969804
2023-05-15,111.765074
2023-05-16,110.126097
2023-05-17,115.302430
2023-05-18,113.470708
2023-05-19,112.694037
2023-05-20,112.694037
2023-05-21,112.694037
2023-05-22,114.476685
2023-05-23,118.199306
2023-05-24,119.900404
2023-05-25,114.512975
2023-05-26,117.298903
2023-05-27,117.298903
2023-05-28,117.298903
2023-05-29,116.939252
2023-05-30,108.584298
2023-05-31,104.270465
2023-06-01,109.921878
2023-06-02,115.375778
2023-06-03,115.375778
2023-06-04,115.375778
2023-06-05,115.488679
2023-06-06,114.628093
2023-06-07,116.357761
2023-06-08,113.561584
2023-06-09,112.350573
2023-06-10,112.350573
2023-06-11,112.350573
2023-06-12,104.577111
2023-06-13,110.012567
2023-06-14,108.821008
2023-06-15,113.957718
2023-06-16,115.714845
2023-06-17,115.714845
2023-06-18,115.714845
2023-06-19,115.035167
2023-06-20,113.100087
2023-06-21,117.175466
2023-06-22,110.093032
2023-06-23,110.762283
2023-06-24,110.762283
2023-06-25,110.762283
2023-06-26,110.463738
2023-06-27,106.766655
2023-06-28,109.203266
2023-06-29,110.694378
2023-06-30,112.499447
2023-07-01,112.499447
2023-07-02,112.499447
2023-07-03,111.914412
2023-07-04,114.865021
2023-07-05,115.907908
2023-07-06,116.652941
2023-07-07,121.064054
2023-07-08,121.064054
2023-07-09,121.064054
2023-07-10,119.703070
2023-07-11,123.729297
2023-07-12,126.013391
2023-07-13,129.416178
2023-07-14,124.322340
2023-07-15,124.322340
2023-07-16,124.322340
2023-07-17,121.736856
2023-07-18,124.859541
2023-07-19,124.004034
2023-07-20,124.147938
2023-07-21,127.252079
2023-07-22,127.252079
2023-07-23,127.252079
2023-07-24,132.119425
2023-07-25,132.084972
2023-07-26,131.814290
2023-07-27,133.739850
2023-07-28,135.750029
2023-07-29,135.750029
2023-07-30,135.750029
2023-07-31,138.152390
2023-08-01,139.223249
2023-08-02,133.815546
2023-08-03,138.580643
2023-08-04,140.963544
2023-08-05,140.963544
2023-08-06,140.963544
2023-08-07,139.995555
2023-08-08,140.896562
2023-08-09,144.337755
2023-08-10,141.149002
2023-08-11,142.441686
2023-08-12,142.441686
2023-08-13,142.441686
2023-08-14,141.181222
2023-08-15,138.339754
2023-08-16,133.792947
2023-08-17,134.874350
2023-08-18,137.478270
2023-08-19,137.478270
2023-08-20,137.478270
2023-08-21,136.920292
2023-08-22,135.176639
2023-08-23,132.954667
2023-08-24,133.361647
2023-08-25,136.083329
2023-08-26,136.083329
2023-08-27,136.083329
2023-08-28,134.863605
2023-08-29,137.641734
2023-08-30,138.407156
2023-08-31,142.327281
2023-09-01,147.924984
2023-09-02,147.924984
2023-09-03,147.924984
2023-09-04,148.015682
2023-09-05,150.716284
2023-09-06,152.245500
2023-09-07,150.100643
2023-09-08,151.770723
2023-09-09,151.770723
2023-09-10,151.770723
2023-09-11,152.292520
2023-09-12,155.734930
2023-09-13,156.314290
2023-09-14,161.572297
2023-09-15,161.738396
2023-09-16,161.738396
2023-09-17,161.738396
2023-09-18,159.544186
2023-09-19,159.225267
2023-09-20,156.718518
2023-09-21,157.139484
2023-09-22,157.434083
2023-09-23,157.434083
2023-09-24,157.434083
2023-09-25,156.275263
2023-09-26,157.561978
2023-09-27,162.528231
2023-09-28,159.247253
2023-09-29,156.407313
2023-09-30,156.407313
2023-10-01,156.407313
2023-10-02,152.238500
2023-10-03,153.929047
2023-10-04,141.157096
2023-10-05,136.146962
2023-10-06,136.737470
2023-10-07,136.737470
2023-10-08,136.737470
2023-10-09,146.542091
2023-10-10,145.193968
2023-10-11,139.628996
2023-10-12,141.336979
2023-10-13,153.022668
2023-10-14,153.022668
2023-10-15,153.022668
2023-10-16,151.407514
2023-10-17,153.323747
2023-10-18,154.683523
2023-10-19,158.838048
2023-10-20,157.339641
2023-10-21,157.339641
2023-10-22,157.339641
2023-10-23,152.367402
2023-10-24,146.170679
2023-10-25,148.837636
2023-10-26,144.412327
2023-10-27,149.085106
2023-10-28,149.085106
2023-10-29,149.085106
2023-10-30,142.480186
2023-10-31,140.171562
2023-11-01,138.435204
2023-11-02,143.794251
2023-11-03,139.344119
2023-11-04,139.344119
2023-11-05,139.344119
2023-11-06,139.429444
2023-11-07,129.806219
2023-11-08,125.429559
2023-11-09,125.828027
2023-11-10,130.675813
2023-11-11,130.675813
2023-11-12,130.675813
2023-11-13,133.198160
2023-11-14,132.374369
2023-11-15,129.131495
2023-11-16,120.231425
2023-11-17,128.132991
2023-11-18,128.132991
2023-11-19,128.132991
2023-11-20,131.549260
2023-11-21,132.640888
2023-11-22,130.896119
2023-11-23,129.487091
2023-11-24,126.991397
2023-11-25,126.991397
2023-11-26,126.991397
2023-11-27,126.680789
2023-11-28,130.255754
2023-11-29,133.096516
2023-11-30,126.721243
2023-12-01,124.711776
2023-12-02,124.711776
2023-12-03,124.711776
2023-12-04,121.252442
2023-12-05,118.200088
2023-12-06,111.281420
2023-12-07,111.993636
2023-12-08,114.766190
2023-12-09,114.766190
2023-12-10,114.766190
2023-12-11,115.602859
2023-12-12,108.206785
2023-12-13,111.500733
2023-12-14,116.768369
2023-12-15,117.748019
2023-12-16,117.748019
2023-12-17,117.748019
2023-12-18,120.966053
2023-12-19,124.556011
2023-12-20,124.216719
2023-12-21,124.426791
2023-12-22,124.226231
2023-12-23,124.226231
2023-12-24,124.226231
2023-12-25,124.177994
2023-12-26,128.572594
2023-12-27,125.098771
2023-12-28,120.638297
2023-12-29,119.643545
2023-12-30,119.643545
2023-12-31,119.643545
2024-01-01,119.724412
2024-01-02,117.137207
2024-01-03,123.117066
2024-01-04,121.445769
2024-01-05,124.359490
2024-01-06,124.359490
2024-01-07,124.359490
2024-01-08,117.510851
2024-01-09,120.475042
2024-01-10,118.515844
2024-01-11,122.631459
2024-01-12,122.398982
2024-01-13,122.398982
2024-01-14,122.398982
2024-01-15,123.115051
2024-01-16,121.342008
2024-01-17,121.979737
2024-01-18,124.062372
2024-01-19,123.335054
2024-01-20,123.335054
2024-01-21,123.335054
2024-01-22,126.154132
2024-01-23,125.674797
2024-01-24,126.884187
2024-01-25,130.934029
2024-01-26,133.966722
2024-01-27,133.966722
2024-01-28,133.966722
2024-01-29,131.668735
2024-01-30,132.870318
2024-01-31,128.718219
2024-02-01,123.980078
2024-02-02,121.059162
2024-02-03,121.059162
2024-02-04,121.059162
2024-02-05,122.134773
2024-02-06,123.801823
2024-02-07,125.415356
2024-02-08,131.373322
2024-02-09,131.675821
2024-02-10,131.675821
2024-02-11,131.675821
2024-02-12,131.980048
2024-02-13,133.334761
2024-02-14,130.169111
2024-02-15,134.264949
2024-02-16,136.069305
2024-02-17,136.069305
2024-02-18,136.069305
2024-02-19,135.444546
2024-02-20,133.506016
2024-02-21,135.104548
2024-02-22,133.331102
2024-02-23,129.160257
2024-02-24,129.160257
2024-02-25,129.160257
2024-02-26,131.767829
2024-02-27,133.158513
2024-02-28,132.175313
2024-02-29,132.678666
2024-03-01,136.206712
2024-03-02,136.206712
2024-03-03,136.206712
2024-03-04,134.629662
2024-03-05,132.811422
2024-03-06,134.941076
2024-03-07,135.948093
2024-03-08,132.668433
2024-03-09,132.668433
2024-03-10,132.668433
2024-03-11,133.639066
